chezmoi	linux-x86_64-gnu	chezmoi_2.72.2_linux-glibc_amd64.tar.gz	glibc
chezmoi	linux-x86_64-musl	chezmoi-linux-amd64-musl	
chezmoi	linux-x86_64-musl	chezmoi_2.72.2_linux-musl_amd64.tar.gz	
chezmoi	macos-aarch64	chezmoi-darwin-arm64	
chezmoi	macos-aarch64	chezmoi_2.72.2_darwin_arm64.tar.gz	
chezmoi	macos-x86_64	chezmoi-darwin-amd64	
chezmoi	macos-x86_64	chezmoi_2.72.2_darwin_amd64.tar.gz	
chezmoi	windows-aarch64	chezmoi_2.72.2_windows_arm64.zip	
chezmoi	windows-i686	chezmoi_2.72.2_windows_i386.zip	i386
chezmoi	windows-x86_64	chezmoi-windows-amd64.exe	
chezmoi	windows-x86_64	chezmoi_2.72.2_windows_amd64.zip	
cli	linux-aarch64	gh_2.101.0_linux_arm64.tar.gz	gh
cli	linux-armv7	gh_2.101.0_linux_armv6.tar.gz	gh-armv6
cli	linux-i686	gh_2.101.0_linux_386.tar.gz	gh-386
cli	linux-x86_64	gh_2.101.0_linux_amd64.tar.gz	gh
cli	macos-aarch64	gh_2.101.0_macOS_arm64.zip	gh
cli	macos-x86_64	gh_2.101.0_macOS_amd64.zip	gh
cli	windows-aarch64	gh_2.101.0_windows_arm64.zip	gh
cli	windows-i686	gh_2.101.0_windows_386.zip	gh-386
cli	windows-x86_64	gh_2.101.0_windows_amd64.zip	gh
cloudflared	linux-aarch64	cloudflared-linux-arm64	
cloudflared	linux-armv7	cloudflared-linux-arm	arm
cloudflared	linux-armv7	cloudflared-linux-armhf	armhf
cloudflared	linux-i686	cloudflared-linux-386	386
cloudflared	linux-x86_64	cloudflared-fips-linux-amd64	fips
cloudflared	linux-x86_64	cloudflared-linux-amd64	
cloudflared	macos-aarch64	cloudflared-darwin-arm64.tgz	
cloudflared	macos-x86_64	cloudflared-darwin-amd64.tgz	
cloudflared	windows-i686	cloudflared-windows-386.exe	386
cloudflared	windows-x86_64	cloudflared-windows-amd64.exe	
codebase-memory-mcp	linux-aarch64	codebase-memory-mcp-linux-arm64-portable.mcpb	portable-mcpb
codebase-memory-mcp	linux-aarch64	codebase-memory-mcp-linux-arm64-portable.mcpb.bundle	portable-mcpb-bundle
codebase-memory-mcp	linux-aarch64	codebase-memory-mcp-linux-arm64-portable.tar.gz	portable
codebase-memory-mcp	linux-aarch64	codebase-memory-mcp-linux-arm64-portable.tar.gz.bundle	portable-tar-gz-bundle
codebase-memory-mcp	linux-aarch64	codebase-memory-mcp-linux-arm64.tar.gz	
codebase-memory-mcp	linux-aarch64	codebase-memory-mcp-linux-arm64.tar.gz.bundle	tar-gz-bundle
codebase-memory-mcp	linux-aarch64	codebase-memory-mcp-ui-linux-arm64-portable.tar.gz	ui-portable
codebase-memory-mcp	linux-aarch64	codebase-memory-mcp-ui-linux-arm64.tar.gz	ui
codebase-memory-mcp	linux-x86_64	codebase-memory-mcp-linux-amd64-portable.mcpb	portable-mcpb
codebase-memory-mcp	linux-x86_64	codebase-memory-mcp-linux-amd64-portable.mcpb.bundle	portable-mcpb-bundle
codebase-memory-mcp	linux-x86_64	codebase-memory-mcp-linux-amd64-portable.tar.gz	portable
codebase-memory-mcp	linux-x86_64	codebase-memory-mcp-linux-amd64-portable.tar.gz.bundle	portable-tar-gz-bundle
codebase-memory-mcp	linux-x86_64	codebase-memory-mcp-linux-amd64.tar.gz	
codebase-memory-mcp	linux-x86_64	codebase-memory-mcp-linux-amd64.tar.gz.bundle	tar-gz-bundle
codebase-memory-mcp	linux-x86_64	codebase-memory-mcp-ui-linux-amd64-portable.tar.gz	ui-portable
codebase-memory-mcp	linux-x86_64	codebase-memory-mcp-ui-linux-amd64.tar.gz	ui
codebase-memory-mcp	macos-aarch64	codebase-memory-mcp-darwin-arm64.mcpb	mcpb
codebase-memory-mcp	macos-aarch64	codebase-memory-mcp-darwin-arm64.mcpb.bundle	mcpb-bundle
codebase-memory-mcp	macos-aarch64	codebase-memory-mcp-darwin-arm64.tar.gz	
codebase-memory-mcp	macos-aarch64	codebase-memory-mcp-darwin-arm64.tar.gz.bundle	tar-gz-bundle
codebase-memory-mcp	macos-aarch64	codebase-memory-mcp-ui-darwin-arm64.tar.gz	ui
codebase-memory-mcp	macos-x86_64	codebase-memory-mcp-darwin-amd64.mcpb	mcpb
codebase-memory-mcp	macos-x86_64	codebase-memory-mcp-darwin-amd64.mcpb.bundle	mcpb-bundle
codebase-memory-mcp	macos-x86_64	codebase-memory-mcp-darwin-amd64.tar.gz	
codebase-memory-mcp	macos-x86_64	codebase-memory-mcp-darwin-amd64.tar.gz.bundle	tar-gz-bundle
codebase-memory-mcp	macos-x86_64	codebase-memory-mcp-ui-darwin-amd64.tar.gz	ui
codebase-memory-mcp	windows-aarch64	codebase-memory-mcp-ui-windows-arm64.zip	ui
codebase-memory-mcp	windows-aarch64	codebase-memory-mcp-windows-arm64.mcpb	mcpb
codebase-memory-mcp	windows-aarch64	codebase-memory-mcp-windows-arm64.mcpb.bundle	mcpb-bundle
codebase-memory-mcp	windows-aarch64	codebase-memory-mcp-windows-arm64.zip	
codebase-memory-mcp	windows-aarch64	codebase-memory-mcp-windows-arm64.zip.bundle	zip-bundle
codebase-memory-mcp	windows-x86_64	codebase-memory-mcp-ui-windows-amd64.zip	ui
codebase-memory-mcp	windows-x86_64	codebase-memory-mcp-windows-amd64.mcpb	mcpb
codebase-memory-mcp	windows-x86_64	codebase-memory-mcp-windows-amd64.mcpb.bundle	mcpb-bundle
codebase-memory-mcp	windows-x86_64	codebase-memory-mcp-windows-amd64.zip	
codebase-memory-mcp	windows-x86_64	codebase-memory-mcp-windows-amd64.zip.bundle	zip-bundle
codex	linux-aarch64	codex-npm-linux-arm64-0.156.1.tgz	npm
codex	linux-aarch64	openai_codex_cli_bin-0.156.1-py3-none-macosx_11_0_arm64.whl	openai-codex-cli-bin-py3-none-11-0-whl
codex	linux-aarch64	openai_codex_cli_bin-0.156.1-py3-none-manylinux_2_17_aarch64.whl	openai-codex-cli-bin-py3-none-manylinux-2-17-whl
codex	linux-aarch64-gnu	argument-comment-lint-aarch64-unknown-linux-gnu.tar.gz	argument-comment-lint
codex	linux-aarch64-musl	bwrap-aarch64-unknown-linux-musl.tar.gz	bwrap
codex	linux-aarch64-musl	bwrap-aarch64-unknown-linux-musl.zst	bwrap
codex	linux-aarch64-musl	codex-aarch64-unknown-linux-musl.tar.gz	
codex	linux-aarch64-musl	codex-aarch64-unknown-linux-musl.zst	
codex	linux-aarch64-musl	codex-app-server-aarch64-unknown-linux-musl.tar.gz	app-server
codex	linux-aarch64-musl	codex-app-server-aarch64-unknown-linux-musl.zst	app-server
codex	linux-aarch64-musl	codex-app-server-package-aarch64-unknown-linux-musl.tar.gz	app-server-package
codex	linux-aarch64-musl	codex-app-server-package-aarch64-unknown-linux-musl.tar.zst	app-server-package
codex	linux-aarch64-musl	codex-code-mode-host-aarch64-unknown-linux-musl.tar.gz	code-mode-host
codex	linux-aarch64-musl	codex-code-mode-host-aarch64-unknown-linux-musl.zst	code-mode-host
codex	linux-aarch64-musl	codex-package-aarch64-unknown-linux-musl.tar.gz	package
codex	linux-aarch64-musl	codex-package-aarch64-unknown-linux-musl.tar.zst	package
codex	linux-aarch64-musl	codex-responses-api-proxy-aarch64-unknown-linux-musl.tar.gz	responses-api-proxy
codex	linux-aarch64-musl	codex-responses-api-proxy-aarch64-unknown-linux-musl.zst	responses-api-proxy
codex	linux-aarch64-musl	codex-symbols-aarch64-unknown-linux-musl-app-server.tar.gz	symbols-app-server
codex	linux-aarch64-musl	codex-symbols-aarch64-unknown-linux-musl.tar.gz	symbols
codex	linux-x86_64	codex-npm-linux-x64-0.156.1.tgz	npm
codex	linux-x86_64	openai_codex_cli_bin-0.156.1-py3-none-macosx_10_9_x86_64.whl	openai-codex-cli-bin-py3-none-10-9-whl
codex	linux-x86_64	openai_codex_cli_bin-0.156.1-py3-none-manylinux_2_17_x86_64.whl	openai-codex-cli-bin-py3-none-manylinux-2-17-whl
codex	linux-x86_64-gnu	argument-comment-lint-x86_64-unknown-linux-gnu.tar.gz	argument-comment-lint
codex	linux-x86_64-musl	bwrap-x86_64-unknown-linux-musl.tar.gz	bwrap
codex	linux-x86_64-musl	bwrap-x86_64-unknown-linux-musl.zst	bwrap
codex	linux-x86_64-musl	codex-app-server-package-x86_64-unknown-linux-musl.tar.gz	app-server-package
codex	linux-x86_64-musl	codex-app-server-package-x86_64-unknown-linux-musl.tar.zst	app-server-package
codex	linux-x86_64-musl	codex-app-server-x86_64-unknown-linux-musl.tar.gz	app-server
codex	linux-x86_64-musl	codex-app-server-x86_64-unknown-linux-musl.zst	app-server
codex	linux-x86_64-musl	codex-code-mode-host-x86_64-unknown-linux-musl.tar.gz	code-mode-host
codex	linux-x86_64-musl	codex-code-mode-host-x86_64-unknown-linux-musl.zst	code-mode-host
codex	linux-x86_64-musl	codex-package-x86_64-unknown-linux-musl.tar.gz	package
codex	linux-x86_64-musl	codex-package-x86_64-unknown-linux-musl.tar.zst	package
codex	linux-x86_64-musl	codex-responses-api-proxy-x86_64-unknown-linux-musl.tar.gz	responses-api-proxy
codex	linux-x86_64-musl	codex-responses-api-proxy-x86_64-unknown-linux-musl.zst	responses-api-proxy
codex	linux-x86_64-musl	codex-symbols-x86_64-unknown-linux-musl-app-server.tar.gz	symbols-app-server
codex	linux-x86_64-musl	codex-symbols-x86_64-unknown-linux-musl.tar.gz	symbols
codex	linux-x86_64-musl	codex-x86_64-unknown-linux-musl.tar.gz	
codex	linux-x86_64-musl	codex-x86_64-unknown-linux-musl.zst	
codex	macos-aarch64	argument-comment-lint-aarch64-apple-darwin.tar.gz	argument-comment-lint
codex	macos-aarch64	codex-aarch64-apple-darwin.tar.gz	
codex	macos-aarch64	codex-aarch64-apple-darwin.zst	
codex	macos-aarch64	codex-app-server-aarch64-apple-darwin.tar.gz	app-server
codex	macos-aarch64	codex-app-server-aarch64-apple-darwin.zst	app-server
codex	macos-aarch64	codex-app-server-package-aarch64-apple-darwin.tar.gz	app-server-package
codex	macos-aarch64	codex-app-server-package-aarch64-apple-darwin.tar.zst	app-server-package
codex	macos-aarch64	codex-code-mode-host-aarch64-apple-darwin.tar.gz	code-mode-host
codex	macos-aarch64	codex-code-mode-host-aarch64-apple-darwin.zst	code-mode-host
codex	macos-aarch64	codex-npm-darwin-arm64-0.156.1.tgz	npm
codex	macos-aarch64	codex-package-aarch64-apple-darwin.tar.gz	package
codex	macos-aarch64	codex-package-aarch64-apple-darwin.tar.zst	package
codex	macos-aarch64	codex-provisioned-package-aarch64-apple-darwin.tar.gz	provisioned-package
codex	macos-aarch64	codex-responses-api-proxy-aarch64-apple-darwin.tar.gz	responses-api-proxy
codex	macos-aarch64	codex-responses-api-proxy-aarch64-apple-darwin.zst	responses-api-proxy
codex	macos-aarch64	codex-symbols-aarch64-apple-darwin-app-server.tar.gz	symbols-app-server
codex	macos-aarch64	codex-symbols-aarch64-apple-darwin.tar.gz	symbols
codex	macos-x86_64	codex-app-server-package-x86_64-apple-darwin.tar.gz	app-server-package
codex	macos-x86_64	codex-app-server-package-x86_64-apple-darwin.tar.zst	app-server-package
codex	macos-x86_64	codex-app-server-x86_64-apple-darwin.tar.gz	app-server
codex	macos-x86_64	codex-app-server-x86_64-apple-darwin.zst	app-server
codex	macos-x86_64	codex-code-mode-host-x86_64-apple-darwin.tar.gz	code-mode-host
codex	macos-x86_64	codex-code-mode-host-x86_64-apple-darwin.zst	code-mode-host
codex	macos-x86_64	codex-npm-darwin-x64-0.156.1.tgz	npm
codex	macos-x86_64	codex-package-x86_64-apple-darwin.tar.gz	package
codex	macos-x86_64	codex-package-x86_64-apple-darwin.tar.zst	package
codex	macos-x86_64	codex-provisioned-package-x86_64-apple-darwin.tar.gz	provisioned-package
codex	macos-x86_64	codex-responses-api-proxy-x86_64-apple-darwin.tar.gz	responses-api-proxy
codex	macos-x86_64	codex-responses-api-proxy-x86_64-apple-darwin.zst	responses-api-proxy
codex	macos-x86_64	codex-symbols-x86_64-apple-darwin-app-server.tar.gz	symbols-app-server
codex	macos-x86_64	codex-symbols-x86_64-apple-darwin.tar.gz	symbols
codex	macos-x86_64	codex-x86_64-apple-darwin.tar.gz	
codex	macos-x86_64	codex-x86_64-apple-darwin.zst	
codex	windows-aarch64	codex-npm-win32-arm64-0.156.1.tgz	npm
codex	windows-aarch64	codex-windows-sandbox-service	sandbox-service
codex	windows-aarch64	codex-windows-sandbox-setup	sandbox-setup
codex	windows-aarch64	openai_codex_cli_bin-0.156.1-py3-none-win_arm64.whl	openai-codex-cli-bin-py3-none-whl
codex	windows-aarch64-msvc	codex-aarch64-pc-windows-msvc.exe	
codex	windows-aarch64-msvc	codex-aarch64-pc-windows-msvc.exe.tar.gz	
codex	windows-aarch64-msvc	codex-aarch64-pc-windows-msvc.exe.zip	
codex	windows-aarch64-msvc	codex-aarch64-pc-windows-msvc.exe.zst	
codex	windows-aarch64-msvc	codex-app-server-aarch64-pc-windows-msvc.exe	app-server
codex	windows-aarch64-msvc	codex-app-server-aarch64-pc-windows-msvc.exe.tar.gz	app-server
codex	windows-aarch64-msvc	codex-app-server-aarch64-pc-windows-msvc.exe.zip	app-server
codex	windows-aarch64-msvc	codex-app-server-aarch64-pc-windows-msvc.exe.zst	app-server
codex	windows-aarch64-msvc	codex-app-server-package-aarch64-pc-windows-msvc.tar.gz	app-server-package
codex	windows-aarch64-msvc	codex-app-server-package-aarch64-pc-windows-msvc.tar.zst	app-server-package
codex	windows-aarch64-msvc	codex-code-mode-host-aarch64-pc-windows-msvc.exe	code-mode-host
codex	windows-aarch64-msvc	codex-code-mode-host-aarch64-pc-windows-msvc.exe.tar.gz	code-mode-host
codex	windows-aarch64-msvc	codex-code-mode-host-aarch64-pc-windows-msvc.exe.zip	code-mode-host
codex	windows-aarch64-msvc	codex-code-mode-host-aarch64-pc-windows-msvc.exe.zst	code-mode-host
codex	windows-aarch64-msvc	codex-command-runner-aarch64-pc-windows-msvc.exe	command-runner
codex	windows-aarch64-msvc	codex-command-runner-aarch64-pc-windows-msvc.exe.tar.gz	command-runner
codex	windows-aarch64-msvc	codex-command-runner-aarch64-pc-windows-msvc.exe.zip	command-runner
codex	windows-aarch64-msvc	codex-command-runner-aarch64-pc-windows-msvc.exe.zst	command-runner
codex	windows-aarch64-msvc	codex-package-aarch64-pc-windows-msvc.tar.gz	package
codex	windows-aarch64-msvc	codex-package-aarch64-pc-windows-msvc.tar.zst	package
codex	windows-aarch64-msvc	codex-responses-api-proxy-aarch64-pc-windows-msvc.exe	responses-api-proxy
codex	windows-aarch64-msvc	codex-responses-api-proxy-aarch64-pc-windows-msvc.exe.tar.gz	responses-api-proxy
codex	windows-aarch64-msvc	codex-responses-api-proxy-aarch64-pc-windows-msvc.exe.zip	responses-api-proxy
codex	windows-aarch64-msvc	codex-responses-api-proxy-aarch64-pc-windows-msvc.exe.zst	responses-api-proxy
codex	windows-aarch64-msvc	codex-symbols-aarch64-pc-windows-msvc.tar.gz	symbols
codex	windows-aarch64-msvc	codex-windows-sandbox-service-aarch64-pc-windows-msvc.exe	sandbox-service
codex	windows-aarch64-msvc	codex-windows-sandbox-service-aarch64-pc-windows-msvc.exe.tar.gz	sandbox-service
codex	windows-aarch64-msvc	codex-windows-sandbox-service-aarch64-pc-windows-msvc.exe.zip	sandbox-service
codex	windows-aarch64-msvc	codex-windows-sandbox-service-aarch64-pc-windows-msvc.exe.zst	sandbox-service
codex	windows-aarch64-msvc	codex-windows-sandbox-setup-aarch64-pc-windows-msvc.exe	sandbox-setup
codex	windows-aarch64-msvc	codex-windows-sandbox-setup-aarch64-pc-windows-msvc.exe.tar.gz	sandbox-setup
codex	windows-aarch64-msvc	codex-windows-sandbox-setup-aarch64-pc-windows-msvc.exe.zip	sandbox-setup
codex	windows-aarch64-msvc	codex-windows-sandbox-setup-aarch64-pc-windows-msvc.exe.zst	sandbox-setup
codex	windows-i686	codex-windows-sandbox-service	sandbox-service
codex	windows-i686	codex-windows-sandbox-setup	sandbox-setup
codex	windows-x86_64	codex-npm-win32-x64-0.156.1.tgz	npm
codex	windows-x86_64	codex-windows-sandbox-service	sandbox-service
codex	windows-x86_64	codex-windows-sandbox-setup	sandbox-setup
codex	windows-x86_64	openai_codex_cli_bin-0.156.1-py3-none-win_amd64.whl	openai-codex-cli-bin-py3-none-whl
codex	windows-x86_64-msvc	argument-comment-lint-x86_64-pc-windows-msvc.zip	argument-comment-lint
codex	windows-x86_64-msvc	codex-app-server-package-x86_64-pc-windows-msvc.tar.gz	app-server-package
codex	windows-x86_64-msvc	codex-app-server-package-x86_64-pc-windows-msvc.tar.zst	app-server-package
codex	windows-x86_64-msvc	codex-app-server-x86_64-pc-windows-msvc.exe	app-server
codex	windows-x86_64-msvc	codex-app-server-x86_64-pc-windows-msvc.exe.tar.gz	app-server
codex	windows-x86_64-msvc	codex-app-server-x86_64-pc-windows-msvc.exe.zip	app-server
codex	windows-x86_64-msvc	codex-app-server-x86_64-pc-windows-msvc.exe.zst	app-server
codex	windows-x86_64-msvc	codex-code-mode-host-x86_64-pc-windows-msvc.exe	code-mode-host
codex	windows-x86_64-msvc	codex-code-mode-host-x86_64-pc-windows-msvc.exe.tar.gz	code-mode-host
codex	windows-x86_64-msvc	codex-code-mode-host-x86_64-pc-windows-msvc.exe.zip	code-mode-host
codex	windows-x86_64-msvc	codex-code-mode-host-x86_64-pc-windows-msvc.exe.zst	code-mode-host
codex	windows-x86_64-msvc	codex-command-runner-x86_64-pc-windows-msvc.exe	command-runner
codex	windows-x86_64-msvc	codex-command-runner-x86_64-pc-windows-msvc.exe.tar.gz	command-runner
codex	windows-x86_64-msvc	codex-command-runner-x86_64-pc-windows-msvc.exe.zip	command-runner
codex	windows-x86_64-msvc	codex-command-runner-x86_64-pc-windows-msvc.exe.zst	command-runner
codex	windows-x86_64-msvc	codex-package-x86_64-pc-windows-msvc.tar.gz	package
codex	windows-x86_64-msvc	codex-package-x86_64-pc-windows-msvc.tar.zst	package
codex	windows-x86_64-msvc	codex-responses-api-proxy-x86_64-pc-windows-msvc.exe	responses-api-proxy
codex	windows-x86_64-msvc	codex-responses-api-proxy-x86_64-pc-windows-msvc.exe.tar.gz	responses-api-proxy
codex	windows-x86_64-msvc	codex-responses-api-proxy-x86_64-pc-windows-msvc.exe.zip	responses-api-proxy
codex	windows-x86_64-msvc	codex-responses-api-proxy-x86_64-pc-windows-msvc.exe.zst	responses-api-proxy
codex	windows-x86_64-msvc	codex-symbols-x86_64-pc-windows-msvc.tar.gz	symbols
codex	windows-x86_64-msvc	codex-windows-sandbox-service-x86_64-pc-windows-msvc.exe	sandbox-service
codex	windows-x86_64-msvc	codex-windows-sandbox-service-x86_64-pc-windows-msvc.exe.tar.gz	sandbox-service
codex	windows-x86_64-msvc	codex-windows-sandbox-service-x86_64-pc-windows-msvc.exe.zip	sandbox-service
codex	windows-x86_64-msvc	codex-windows-sandbox-service-x86_64-pc-windows-msvc.exe.zst	sandbox-service
codex	windows-x86_64-msvc	codex-windows-sandbox-setup-x86_64-pc-windows-msvc.exe	sandbox-setup
codex	windows-x86_64-msvc	codex-windows-sandbox-setup-x86_64-pc-windows-msvc.exe.tar.gz	sandbox-setup
codex	windows-x86_64-msvc	codex-windows-sandbox-setup-x86_64-pc-windows-msvc.exe.zip	sandbox-setup
codex	windows-x86_64-msvc	codex-windows-sandbox-setup-x86_64-pc-windows-msvc.exe.zst	sandbox-setup
codex	windows-x86_64-msvc	codex-x86_64-pc-windows-msvc.exe	
codex	windows-x86_64-msvc	codex-x86_64-pc-windows-msvc.exe.tar.gz	
codex	windows-x86_64-msvc	codex-x86_64-pc-windows-msvc.exe.zip	
codex	windows-x86_64-msvc	codex-x86_64-pc-windows-msvc.exe.zst	
confy	linux-aarch64-gnu	confy-aarch64-unknown-linux-gnu.tar.gz	
confy	linux-aarch64-musl	confy-aarch64-unknown-linux-musl.tar.gz	
confy	linux-x86_64-gnu	confy-x86_64-unknown-linux-gnu.tar.gz	
confy	linux-x86_64-musl	confy-x86_64-unknown-linux-musl.tar.gz	
confy	macos-aarch64	confy-aarch64-apple-darwin.tar.gz	
confy	macos-x86_64	confy-x86_64-apple-darwin.tar.gz	
confy	windows-aarch64	confy-windows-arm64.exe	
confy	windows-i686	confy-windows-i686.exe	
confy	windows-x86_64	confy-desktop-windows-x86_64.exe	desktop
confy	windows-x86_64	confy-windows-x86_64.exe	
copilot-cli	linux-aarch64	copilot-linux-arm64.tar.gz	copilot
copilot-cli	linux-aarch64	github-copilot-1.0.88-linux-arm64.tgz	github-copilot
copilot-cli	linux-aarch64-musl	copilot-linuxmusl-arm64.tar.gz	copilot-linuxmusl
copilot-cli	linux-aarch64-musl	github-copilot-1.0.88-linuxmusl-arm64.tgz	github-copilot-linuxmusl
copilot-cli	linux-x86_64	copilot-linux-x64.tar.gz	copilot
copilot-cli	linux-x86_64	github-copilot-1.0.88-linux-x64.tgz	github-copilot
copilot-cli	linux-x86_64-musl	copilot-linuxmusl-x64.tar.gz	copilot-linuxmusl
copilot-cli	linux-x86_64-musl	github-copilot-1.0.88-linuxmusl-x64.tgz	github-copilot-linuxmusl
copilot-cli	macos-aarch64	copilot-darwin-arm64.tar.gz	copilot
copilot-cli	macos-aarch64	github-copilot-1.0.88-darwin-arm64.tgz	github-copilot
copilot-cli	macos-x86_64	copilot-darwin-x64.tar.gz	copilot
copilot-cli	macos-x86_64	github-copilot-1.0.88-darwin-x64.tgz	github-copilot
copilot-cli	windows-aarch64	copilot-win32-arm64.zip	copilot
copilot-cli	windows-aarch64	github-copilot-1.0.88-win32-arm64.tgz	github-copilot
copilot-cli	windows-x86_64	copilot-win32-x64.zip	copilot
copilot-cli	windows-x86_64	github-copilot-1.0.88-win32-x64.tgz	github-copilot
coreutils	linux-aarch64-gnu	coreutils-0.12.0-aarch64-unknown-linux-gnu.tar.gz	
coreutils	linux-aarch64-musl	coreutils-0.12.0-aarch64-unknown-linux-musl.tar.gz	
coreutils	linux-armv7-gnu	coreutils-0.12.0-arm-unknown-linux-gnueabihf.tar.gz	arm-gnueabihf
coreutils	linux-i686-gnu	coreutils-0.12.0-i686-unknown-linux-gnu.tar.gz	
coreutils	linux-i686-musl	coreutils-0.12.0-i686-unknown-linux-musl.tar.gz	
coreutils	linux-x86_64-gnu	coreutils-0.12.0-x86_64-unknown-linux-gnu.tar.gz	
coreutils	linux-x86_64-musl	coreutils-0.12.0-x86_64-unknown-linux-musl.tar.gz	
coreutils	macos-aarch64	coreutils-0.12.0-aarch64-apple-darwin.tar.gz	
coreutils	macos-x86_64	coreutils-0.12.0-x86_64-apple-darwin.tar.gz	
coreutils	windows-aarch64-msvc	coreutils-0.12.0-aarch64-pc-windows-msvc.zip	
coreutils	windows-i686-msvc	coreutils-0.12.0-i686-pc-windows-msvc.zip	
coreutils	windows-x86_64-msvc	coreutils-0.12.0-x86_64-pc-windows-msvc.zip	
crush	freebsd-aarch64	crush_0.96.1_Freebsd_arm64.tar.gz	Freebsd
crush	freebsd-x86_64	crush_0.96.1_Freebsd_x86_64.tar.gz	Freebsd
crush	linux-aarch64	crush_0.96.1_Android_arm64.tar.gz	Android
crush	linux-aarch64	crush_0.96.1_Linux_arm64.tar.gz	
crush	linux-aarch64	crush_0.96.1_Netbsd_arm64.tar.gz	Netbsd
crush	linux-aarch64	crush_0.96.1_Openbsd_arm64.tar.gz	Openbsd
crush	linux-armv7	crush_0.96.1_Linux_armv7.tar.gz	
crush	linux-armv7	crush_0.96.1_Netbsd_armv7.tar.gz	Netbsd
crush	linux-armv7	crush_0.96.1_Openbsd_armv7.tar.gz	Openbsd
crush	linux-i686	crush_0.96.1_Linux_i386.tar.gz	i386
crush	linux-i686	crush_0.96.1_Netbsd_i386.tar.gz	Netbsd-i386
crush	linux-i686	crush_0.96.1_Openbsd_i386.tar.gz	Openbsd-i386
crush	linux-x86_64	crush_0.96.1_Linux_x86_64.tar.gz	
crush	linux-x86_64	crush_0.96.1_Netbsd_x86_64.tar.gz	Netbsd
crush	linux-x86_64	crush_0.96.1_Openbsd_x86_64.tar.gz	Openbsd
crush	macos-aarch64	crush_0.96.1_Darwin_arm64.tar.gz	
crush	macos-x86_64	crush_0.96.1_Darwin_x86_64.tar.gz	
crush	windows-aarch64	crush_0.96.1_Windows_arm64.zip	
crush	windows-i686	crush_0.96.1_Windows_i386.zip	i386
crush	windows-x86_64	crush_0.96.1_Windows_x86_64.zip	
dbx	linux-aarch64	DBX_0.6.20_arm64-browser-static.tar.gz	browser-static
dbx	linux-aarch64	DBX_0.6.20_arm64.app.tar.gz	app
dbx	linux-x86_64	DBX_0.6.20_x64-browser-static.tar.gz	browser-static
dbx	linux-x86_64	DBX_x64.app.tar.gz	app
dbx	windows-aarch64	DBX_0.6.20_arm64-offline-setup.exe	offline-setup
dbx	windows-aarch64	DBX_0.6.20_arm64-setup.exe	setup
dbx	windows-x86_64	DBX_0.6.20_x64-offline-setup.exe	offline-setup
dbx	windows-x86_64	DBX_0.6.20_x64-setup.exe	setup
dbx	windows-x86_64	DBX_0.6.20_x64-win7-server2012r2-offline-setup.exe	win7-server2012r2-offline-setup
deno	linux-aarch64-gnu	deno-aarch64-unknown-linux-gnu.from-2.9.6.bsdiff	from-2-9-6-bsdiff
deno	linux-aarch64-gnu	deno-aarch64-unknown-linux-gnu.zip	
deno	linux-aarch64-gnu	denort-aarch64-unknown-linux-gnu.zip	denort
deno	linux-aarch64-gnu	libdenort-aarch64-unknown-linux-gnu.zip	libdenort
deno	linux-x86_64-gnu	deno-x86_64-unknown-linux-gnu.from-2.9.6.bsdiff	from-2-9-6-bsdiff
deno	linux-x86_64-gnu	deno-x86_64-unknown-linux-gnu.zip	
deno	linux-x86_64-gnu	denort-x86_64-unknown-linux-gnu.zip	denort
deno	linux-x86_64-gnu	libdenort-x86_64-unknown-linux-gnu.zip	libdenort
deno	macos-aarch64	deno-aarch64-apple-darwin.from-2.9.6.bsdiff	from-2-9-6-bsdiff
deno	macos-aarch64	deno-aarch64-apple-darwin.zip	
deno	macos-aarch64	denort-aarch64-apple-darwin.zip	denort
deno	macos-aarch64	libdenort-aarch64-apple-darwin.zip	libdenort
deno	macos-x86_64	deno-x86_64-apple-darwin.from-2.9.6.bsdiff	from-2-9-6-bsdiff
deno	macos-x86_64	deno-x86_64-apple-darwin.zip	
deno	macos-x86_64	denort-x86_64-apple-darwin.zip	denort
deno	macos-x86_64	libdenort-x86_64-apple-darwin.zip	libdenort
deno	windows-aarch64-msvc	deno-aarch64-pc-windows-msvc.from-2.9.6.bsdiff	from-2-9-6-bsdiff
deno	windows-aarch64-msvc	deno-aarch64-pc-windows-msvc.zip	
deno	windows-aarch64-msvc	denort-aarch64-pc-windows-msvc.zip	denort
deno	windows-aarch64-msvc	libdenort-aarch64-pc-windows-msvc.zip	libdenort
deno	windows-x86_64-msvc	deno-x86_64-pc-windows-msvc.from-2.9.6.bsdiff	from-2-9-6-bsdiff
deno	windows-x86_64-msvc	deno-x86_64-pc-windows-msvc.zip	
deno	windows-x86_64-msvc	denort-x86_64-pc-windows-msvc.zip	denort
deno	windows-x86_64-msvc	libdenort-x86_64-pc-windows-msvc.zip	libdenort
devpod	linux-aarch64	devpod-linux-arm64	
devpod	linux-x86_64	DevPod_linux_amd64.AppImage.tar.gz	AppImage
devpod	linux-x86_64	DevPod_linux_x86_64.tar.gz	
devpod	linux-x86_64	devpod-linux-amd64	
devpod	macos-aarch64	DevPod_macos_aarch64.app.tar.gz	app
devpod	macos-aarch64	devpod-darwin-arm64	
devpod	macos-x86_64	DevPod_macos_x64.app.tar.gz	app
devpod	macos-x86_64	devpod-darwin-amd64	
